state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly,ASSI,stress_level
Tamil Nadu,Coimbatore,2025-12-31,81.0,0.00620907106475867,0.006181614077137247,0.05223979996356488,0.0,1.4476991937900756,Low
Tamil Nadu,Cuddalore,2025-05-31,141.0,0.011780603582689442,0.01367495970787706,0.04809222925671004,0.0,1.7749427211387052,Low
Tamil Nadu,Cuddalore,2025-09-30,726.0,0.05901389418246076,0.070460723763668,0.04809222925671004,0.0,5.083918446524332,Low
Tamil Nadu,Cuddalore,2025-10-31,634.0,0.05146044835591282,0.011940541089686483,0.04809222925671004,0.0,3.318776046612876,Low
Tamil Nadu,Cuddalore,2025-11-30,260.0,0.020997193444440593,0.005601028133237462,0.04809222925671004,0.0,1.9417580262427612,Low
Tamil Nadu,Cuddalore,2025-12-31,78.0,0.006195211531131977,0.004094182080002586,0.04809222925671004,0.0,1.3120075983795447,Low
Tamil Nadu,Dharmapuri,2025-09-30,391.0,0.03169675340424794,0.01367495970787706,0.03489118096914983,0.0,2.3075677482498413,Low
Tamil Nadu,Dharmapuri,2025-10-31,538.0,0.0436575309240844,0.018820645901876137,0.03489118096914983,0.0,2.9146410038932764,Low
Tamil Nadu,Dharmapuri,2025-11-30,178.0,0.014441634039014587,0.004516489325416066,0.03489118096914983,0.0,1.3884012140789819,Low
Tamil Nadu,Dharmapuri,2025-12-31,61.0,0.004899345137036139,0.004678563379937144,0.03489118096914983,0.0,1.0107615093628708,Low
Tamil Nadu,Dindigul,2025-09-30,560.0,0.04483559128235334,0.01367495970787706,0.04188137568048503,0.0,2.972925157600761,Low
Tamil Nadu,Dindigul,2025-10-31,468.0,0.03728214545580541,0.011426409856437133,0.04188137568048503,0.0,2.6145735782528456,Low
Tamil Nadu,Dindigul,2025-11-30,132.0,0.010505526489033643,0.0038485211151852907,0.04188137568048503,0.0,1.3540616010506787,Low
Tamil Nadu,Dindigul,2025-12-31,30.0,0.0023561207165378882,0.0030987766121714708,0.04188137568048503,0.0,1.0093417575755028,Low
Tamil Nadu,Erode,2025-09-30,461.0,0.03740688125844565,0.01367495970787706,0.03480539459897384,0.0,2.5342571350142293,Low
Tamil Nadu,Erode,2025-10-31,518.0,0.0415370222792003,0.01536725696473744,0.03480539459897384,0.0,2.7417702072659247,Low
Tamil Nadu,Erode,2025-11-30,176.0,0.014025848030213783,0.004638484394217185,0.03480539459897384,0.0,1.3731039230434579,Low
Tamil Nadu,Erode,2025-12-31,82.0,0.00648626173729254,0.006364950803492313,0.03480539459897384,0.0,1.114682131558486,Low
Tamil Nadu,Kallakurichi,2025-06-30,243.0,0.01992307958837185,0.01367495970787706,0.01566098957075643,0.0,1.452016967646929,Low
Tamil Nadu,Kallakurichi,2025-09-30,47.0,0.0038252312809673953,0.0026353805481863068,0.01566098957075643,0.0,0.532113556358482,Low
Tamil Nadu,Kallakurichi,2025-10-31,68.0,0.0055160943834239974,0.019790349683116087,0.01566098957075643,0.0,1.0286223088299906,Low
Tamil Nadu,Kallakurichi,2025-11-30,21.0,0.0016839333356432555,0.004214948184555626,0.01566098957075643,0.0,0.48595082945474943,Low
Tamil Nadu,Kallakurichi,2025-12-31,6.0,0.0005058729773743114,0.00389865600596433,0.01566098957075643,0.0,0.4309211106592093,Low
Tamil Nadu,Kancheepuram,2025-04-30,328.0,0.026735040365891687,0.01367495970787706,0.061086327739194264,0.0,2.6330021621164796,Low
Tamil Nadu,Kancheepuram,2025-09-30,1037.0,0.08278299435224004,0.04326020072775076,0.061086327739194264,0.0,5.6145513470672554,Low
Tamil Nadu,Kancheepuram,2025-10-31,803.0,0.06326877100585565,0.010586515066848507,0.061086327739194264,0.0,4.017140271689324,Low
Tamil Nadu,Kancheepuram,2025-11-30,368.0,0.028772391809015623,0.0062605525416692745,0.061086327739194264,0.0,2.5291360406862426,Low
Tamil Nadu,Kancheepuram,2025-12-31,130.0,0.010062021412979452,0.004823154290819122,0.061086327739194264,0.0,1.7447862685735414,Low
Tamil Nadu,Kanchipuram,2025-03-31,34.0,0.0028689234607255465,0.01367495970787706,0.036641868231563644,0.0,1.1894682957572213,Low
Tamil Nadu,Kanchipuram,2025-06-30,351.0,0.02836353556702817,0.1412844768522556,0.036641868231563644,1.0,20.39949070861879,Low
Tamil Nadu,Kanniyakumari,2025-09-30,172.0,0.014150583832854023,0.01367495970787706,0.011667383451126084,0.0,1.141245015033609,Low
Tamil Nadu,Kanniyakumari,2025-10-31,154.0,0.012681473268424517,0.012242617537596824,0.011667383451126084,0.0,1.046672038199423,Low
Tamil Nadu,Kanniyakumari,2025-11-30,64.0,0.005252763244516821,0.005676165769948463,0.011667383451126084,0.0,0.5853623430519062,Low
Tamil Nadu,Kanniyakumari,2025-12-31,23.0,0.0018848965732303107,0.004906837325224081,0.011667383451126084,0.0,0.4314144650823361,Low
Tamil Nadu,Kanyakumari,2025-09-30,165.0,0.013616991788226325,0.01367495970787706,0.010746714847569182,0.0,1.101487961177363,Low
Tamil Nadu,Kanyakumari,2025-10-31,141.0,0.011586570111915733,0.01168414877221483,0.010746714847569182,0.0,0.9705008207333838,Low
Tamil Nadu,Kanyakumari,2025-11-30,60.0,0.004982502338796299,0.005812315453998311,0.010746714847569182,0.0,0.5595422768531935,Low
Tamil Nadu,Kanyakumari,2025-12-31,26.0,0.0021482277121374865,0.0059190921043596285,0.010746714847569182,0.0,0.44884070804587384,Low
Tamil Nadu,Karur,2025-09-30,403.0,0.032680780291743185,0.01367495970787706,0.02744595294856947,0.0,2.198024263338043,Low
Tamil Nadu,Karur,2025-10-31,291.0,0.02350576903087211,0.009871177026835085,0.02744595294856947,0.0,1.735929245877151,Low
Tamil Nadu,Karur,2025-11-30,98.0,0.007913793700841967,0.004597443349606203,0.02744595294856947,0.0,0.980406890745223,Low
Tamil Nadu,Karur,2025-12-31,42.0,0.003326288070406431,0.005853916746346877,0.02744595294856947,0.0,0.8283185004463185,Low
Tamil Nadu,Krishnagiri,2025-09-30,362.0,0.029368351754963443,0.01367495970787706,0.02495140438226939,0.0,2.015636150540852,Low
Tamil Nadu,Krishnagiri,2025-10-31,323.0,0.02602820415093032,0.01220041224344492,0.02495140438226939,0.0,1.8451665597687235,Low
Tamil Nadu,Krishnagiri,2025-11-30,118.0,0.009479921000658326,0.004988274994412808,0.02495140438226939,0.0,1.002931802532041,Low
Tamil Nadu,Krishnagiri,2025-12-31,50.0,0.003880669415474169,0.005787636721249163,0.02495140438226939,0.0,0.7989457822955838,Low
Tamil Nadu,Madurai,2025-04-30,115.0,0.009653165170991997,0.01367495970787706,0.06605772303626797,0.0,2.049155060261966,Low
Tamil Nadu,Madurai,2025-06-30,88.0,0.007373271889400922,0.010461531186726616,0.06605772303626797,0.0,1.8776236159695618,Low
Tamil Nadu,Madurai,2025-09-30,996.0,0.08154949585946432,0.15489811045641638,0.06605772303626797,1.0,23.455587056514343,Low
Tamil Nadu,Madurai,2025-10-31,772.0,0.06294307196562834,0.010596798221009758,0.06605772303626797,0.0,4.103797294875737,Low
Tamil Nadu,Madurai,2025-11-30,247.0,0.020013166556945357,0.004367209421729579,0.06605772303626797,0.0,2.2308613585464134,Low
Tamil Nadu,Madurai,2025-12-31,48.0,0.0038390908145940887,0.0026479224149503957,0.06605772303626797,0.0,1.5409161536828828,Low
Tamil Nadu,Mayiladuthurai,2025-09-30,46.0,0.003700495478327154,0.01367495970787706,0.002888966542865329,0.0,0.5476731426873193,Low
Tamil Nadu,Mayiladuthurai,2025-10-31,43.0,0.0035203215411801388,0.01278234067422416,0.002888966542865329,0.0,0.5181507093601161,Low
Tamil Nadu,Mayiladuthurai,2025-11-30,14.0,0.0011087626901354769,0.004444310166071087,0.002888966542865329,0.0,0.21323759261450284,Low
Tamil Nadu,Nagapattinam,2025-09-30,378.0,0.03035237864245868,0.01367495970787706,0.025622438275255573,0.0,2.0684179039003854,Low
Tamil Nadu,Nagapattinam,2025-10-31,302.0,0.024212605245833473,0.010923111258449775,0.025622438275255573,0.0,1.7540307567996947,Low
Tamil Nadu,Nagapattinam,2025-11-30,150.0,0.01197463705346315,0.006786226503350474,0.025622438275255573,0.0,1.1610899102273995,Low
Tamil Nadu,Nagapattinam,2025-12-31,27.0,0.002134368178510793,0.0024517630580812456,0.025622438275255573,0.0,0.6591175690975744,Low
Tamil Nadu,Namakkal,2025-09-30,501.0,0.04120439347215965,0.01367495970787706,0.035041985345229565,0.0,2.690889438487904,Low
Tamil Nadu,Namakkal,2025-10-31,384.0,0.031170091126433593,0.010478635264018168,0.035041985345229565,0.0,2.2096092335623894,Low
Tamil Nadu,Namakkal,2025-11-30,154.0,0.01252901839853089,0.005477121707835658,0.035041985345229565,0.0,1.3389284855417183,Low
Tamil Nadu,Namakkal,2025-12-31,29.0,0.0022452444475243405,0.0025655236829762312,0.035041985345229565,0.0,0.8547875768799708,Low
Tamil Nadu,Perambalur,2025-09-30,162.0,0.013263573680745643,0.01367495970787706,0.012788537525347931,0.0,1.128187690433711,Low
Tamil Nadu,Perambalur,2025-10-31,153.0,0.012487439797650808,0.012914580531061625,0.012788537525347931,0.0,1.0781328556895315,Low
Tamil Nadu,Perambalur,2025-11-30,37.0,0.003007518796992481,0.0032980203536899545,0.012788537525347931,0.0,0.4585220112289067,Low
Tamil Nadu,Perambalur,2025-12-31,10.0,0.0008038529503482207,0.003687276466463515,0.012788537525347931,0.0,0.38010678018247535,Low
Tamil Nadu,Pudukkottai,2025-05-31,190.0,0.01559890509684349,0.01367495970787706,0.035183587535443706,0.0,1.6695019472795403,Low
Tamil Nadu,Pudukkottai,2025-09-30,546.0,0.0439832299643117,0.039319747944894456,0.035183587535443706,0.0,3.445994647903704,Low
Tamil Nadu,Pudukkottai,2025-10-31,484.0,0.03868195835210145,0.01212077809372683,0.035183587535443706,0.0,2.553969537136103,Low
Tamil Nadu,Pudukkottai,2025-11-30,222.0,0.017754062575794323,0.006265975827997744,0.035183587535443706,0.0,1.570483649440591,Low
Tamil Nadu,Pudukkottai,2025-12-31,30.0,0.002300682582031115,0.0018377054958313762,0.035183587535443706,0.0,0.8416416913859032,Low
Tamil Nadu,Ramanathapuram,2025-06-30,152.0,0.012570596999410969,0.01367495970787706,0.018131492771938193,0.0,1.207327728112129,Low
Tamil Nadu,Ramanathapuram,2025-09-30,254.0,0.020761581372786806,0.022859539764674017,0.018131492771938193,0.0,1.7645816044670866,Low
Tamil Nadu,Ramanathapuram,2025-10-31,333.0,0.026610304563251447,0.017931885650520948,0.018131492771938193,0.0,1.8753391792318455,Low
Tamil Nadu,Ramanathapuram,2025-11-30,153.0,0.01233498492775718,0.006276675825348507,0.018131492771938193,0.0,1.0129461481827637,Low
Tamil Nadu,Ramanathapuram,2025-12-31,42.0,0.003340147604033124,0.0037453022224049164,0.018131492771938193,0.0,0.5898683151602118,Low
Tamil Nadu,Ranipet,2025-09-30,11.0,0.0008592910848549946,0.01367495970787706,0.0005740815358390083,0.0,0.3877272668079064,Low
Tamil Nadu,Ranipet,2025-10-31,8.0,0.0006652576140812861,0.009942189203510381,0.0005740815358390083,0.0,0.28664666536779115,Low
Tamil Nadu,Ranipet,2025-11-30,4.0,0.00031876927341394957,0.006831547116538149,0.0005740815358390083,0.0,0.19502107956679188,Low
Tamil Nadu,Salem,2025-06-30,494.0,0.041093517203146114,0.01367495970787706,0.04619280549661445,0.0,2.9094707907550603,Low
Tamil Nadu,Salem,2025-09-30,676.0,0.054662000623679007,0.018717474248863625,0.04619280549661445,0.0,3.57827299110104,Low
Tamil Nadu,Salem,2025-10-31,745.0,0.06026818197567651,0.015071987722085296,0.04619280549661445,0.0,3.7113830820114817,Low
Tamil Nadu,Salem,2025-11-30,263.0,0.021329822251481237,0.004819859388345905,0.04619280549661445,0.0,1.897545484700186,Low
Tamil Nadu,Salem,2025-12-31,70.0,0.005439866948477184,0.003631015752527937,0.04619280549661445,0.0,1.2322261816845748,Low
Tamil Nadu,Sivaganga,2025-06-30,93.0,0.007761338830948338,0.01367495970787706,0.020864655327738943,0.0,1.069620652489639,Low
Tamil Nadu,Sivaganga,2025-09-30,310.0,0.025293648868715567,0.0456108851341253,0.020864655327738943,0.0,2.569311189656534,Low
Tamil Nadu,Sivaganga,2025-10-31,320.0,0.025958906482796855,0.01411647019764086,0.020864655327738943,0.0,1.8085611208076744,Low
Tamil Nadu,Sivaganga,2025-11-30,113.0,0.008974048023284015,0.004821294667832345,0.020864655327738943,0.0,0.8967873941819481,Low
Tamil Nadu,Sivaganga,2025-12-31,51.0,0.004046983818994491,0.006165374209416663,0.020864655327738943,0.0,0.7333068145499752,Low
Tamil Nadu,Tenkasi,2025-09-30,89.0,0.007276255154014067,0.01367495970787706,0.006520142087515167,0.0,0.7633270406077924,Low
Tamil Nadu,Tenkasi,2025-10-31,91.0,0.007414850490281001,0.013982528813105775,0.006520142087515167,0.0,0.7765600816891878,Low
Tamil Nadu,Tenkasi,2025-11-30,40.0,0.0032985690031530437,0.006004321418683995,0.006520142087515167,0.0,0.41245363734352497,Low
Tamil Nadu,Tenkasi,2025-12-31,9.0,0.0007068362149613665,0.0030676701913017485,0.006520142087515167,0.0,0.23536804513130172,Low
Tamil Nadu,Thanjavur,2025-04-30,56.0,0.0047468902671425105,0.01367495970787706,0.03880279083912574,0.0,1.3078054201651417,Low
Tamil Nadu,Thanjavur,2025-09-30,565.0,0.04542462146148782,0.1380784243147165,0.03880279083912574,1.0,21.04500128310994,Low
Tamil Nadu,Thanjavur,2025-10-31,511.0,0.04106579813589273,0.012366838362983959,0.03880279083912574,0.0,2.727858701292823,Low
Tamil Nadu,Thanjavur,2025-11-30,197.0,0.015924604137070787,0.005264660084861724,0.03880279083912574,0.0,1.5446564843868895,Low
Tamil Nadu,Thanjavur,2025-12-31,96.0,0.007234676553133987,0.0066578564416310704,0.03880279083912574,0.0,1.231889289948651,Low
Tamil Nadu,The Nilgiris,2025-09-30,89.0,0.007193097952253906,0.01367495970787706,0.008501919311855559,0.0,0.7996362970241939,Low
Tamil Nadu,The Nilgiris,2025-10-31,137.0,0.01085201482970098,0.02105661823336622,0.008501919311855559,0.0,1.1305344352593059,Low
Tamil Nadu,The Nilgiris,2025-11-30,53.0,0.004171719621634732,0.005283037698060003,0.008501919311855559,0.0,0.4689831135540006,Low
Tamil Nadu,The Nilgiris,2025-12-31,15.0,0.0012196389591490246,0.0038617642938816397,0.008501919311855559,0.0,0.31536805195011314,Low
Tamil Nadu,Theni,2025-09-30,259.0,0.02095561484356051,0.01367495970787706,0.01926215986840597,0.0,1.5653417838074664,Low
Tamil Nadu,Theni,2025-10-31,271.0,0.021856484529295585,0.014309098326379504,0.01926215986840597,0.0,1.6172300366994303,Low
Tamil Nadu,Theni,2025-11-30,117.0,0.009341325664391394,0.005897206652038002,0.01926215986840597,0.0,0.9063263902447253,Low
Tamil Nadu,Theni,2025-12-31,26.0,0.0020373514431239388,0.003029651232460977,0.01926215986840597,0.0,0.5424785359046014,Low
Tamil Nadu,Thiruvallur,2025-07-31,346.0,0.027940819791414016,0.01367495970787706,0.02466756623992334,0.0,1.9528581091519541,Low
Tamil Nadu,Thiruvallur,2025-09-30,10.0,0.0008177124839749142,0.00038370750735755924,0.02466756623992334,0.0,0.5356525118414024,Low
Tamil Nadu,Thiruvallur,2025-10-31,16.0,0.001261217560029105,0.021887054817483754,0.02466756623992334,0.0,1.0909763976367248,Low
Tamil Nadu,Thiruvallur,2025-11-30,6.0,0.0004435050760541908,0.005120693968703422,0.02466756623992334,0.0,0.6391088770582201,Low
Tamil Nadu,Thiruvallur,2025-12-31,3.0,0.00023561207165378884,0.006831547116538149,0.02466756623992334,0.0,0.6735644855780721,Low
Tamil Nadu,Thiruvarur,2025-09-30,390.0,0.031274037628633795,0.01367495970787706,0.027905068040698654,0.0,2.1509368586562516,Low
Tamil Nadu,Thiruvarur,2025-10-31,314.0,0.025349087003222342,0.011007783518432152,0.027905068040698654,0.0,1.8472594289036706,Low
Tamil Nadu,Thiruvarur,2025-11-30,103.0,0.008204843907002528,0.004477761894039416,0.027905068040698654,0.0,0.9982391644450597,Low
Tamil Nadu,Thiruvarur,2025-12-31,29.0,0.0022591039811510343,0.00384170666401144,0.027905068040698654,0.0,0.7445081866603006,Low
Tamil Nadu,Thoothukkudi,2025-09-30,370.0,0.029770278230137556,0.01367495970787706,0.03106312068130944,0.0,2.1539475355286175,Low
Tamil Nadu,Thoothukkudi,2025-10-31,459.0,0.036769342711617754,0.016967196035602265,0.03106312068130944,0.0,2.516216022980956,Low
Tamil Nadu,Thoothukkudi,2025-11-30,146.0,0.0116558677800492,0.004341678047358197,0.03106312068130944,0.0,1.1960390760121116,Low
Tamil Nadu,Thoothukkudi,2025-12-31,51.0,0.004033124285367797,0.004769148801340122,0.03106312068130944,0.0,0.9018161050744038,Low
Tamil Nadu,Tiruchirappalli,2025-09-30,792.0,0.06441911229687121,0.01367495970787706,0.05931071941127606,0.0,4.104852872797296,Low
Tamil Nadu,Tiruchirappalli,2025-10-31,802.0,0.06383701188455009,0.013847773157153293,0.05931071941127606,0.0,4.085889192536357,Low
Tamil Nadu,Tiruchirappalli,2025-11-30,252.0,0.020096323758705518,0.004288732961651621,0.05931071941127606,0.0,2.0972856626150325,Low
Tamil Nadu,Tiruchirappalli,2025-12-31,103.0,0.008107827171615675,0.005582352754627078,0.05931071941127606,0.0,1.6500862939558252,Low
Tamil Nadu,Tirunelveli,2025-09-30,733.0,0.05973458993104882,0.01367495970787706,0.052217522648719594,0.0,3.7756080429132712,Low
Tamil Nadu,Tirunelveli,2025-10-31,690.0,0.055451994040400535,0.01287204909006649,0.052217522648719594,0.0,3.5842314418420758,Low
Tamil Nadu,Tirunelveli,2025-11-30,272.0,0.022050518000069297,0.0053835206841678866,0.052217522648719594,0.0,2.060959190081361,Low
Tamil Nadu,Tirunelveli,2025-12-31,80.0,0.006375385468278992,0.004013671343633894,0.052217522648719594,0.0,1.3997076552963992,Low
Tamil Nadu,Tirupattur,2025-09-30,66.0,0.005419077648037143,0.01367495970787706,0.0045399847513049344,0.0,0.649436793644511,Low
Tamil Nadu,Tirupattur,2025-10-31,68.0,0.005571532517930771,0.014089711986140022,0.0045399847513049344,0.0,0.6659037953968302,Low
Tamil Nadu,Tirupattur,2025-11-30,21.0,0.0017324417033366827,0.004214948184555626,0.0045399847513049344,0.0,0.26547106777345664,Low
Tamil Nadu,Tirupattur,2025-12-31,17.0,0.0013166556945358788,0.011067945387366999,0.0045399847513049344,0.0,0.42016455749170883,Low
Tamil Nadu,Tiruppur,2025-09-30,468.0,0.03787810540175323,0.01367495970787706,0.030048673026838134,0.0,2.4579716693038183,Low
Tamil Nadu,Tiruppur,2025-10-31,424.0,0.03409445272166591,0.01238816417788171,0.030048673026838134,0.0,2.274455673850442,Low
Tamil Nadu,Tiruppur,2025-11-30,215.0,0.017241259831606667,0.006928387860755209,0.030048673026838134,0.0,1.4638335503199096,Low
Tamil Nadu,Tiruppur,2025-12-31,75.0,0.0059595994594781885,0.004762608426133361,0.030048673026838134,0.0,0.9584226495692242,Low
Tamil Nadu,Tiruvallur,2025-09-30,874.0,0.07024704618689581,0.01367495970787706,0.05839775037835445,0.0,4.319710847739848,Low
Tamil Nadu,Tiruvallur,2025-10-31,722.0,0.05737153944769758,0.011294642284802658,0.05839775037835445,0.0,3.7451826425950587,Low
Tamil Nadu,Tiruvallur,2025-11-30,251.0,0.019666678216278023,0.004746296742445961,0.05839775037835445,0.0,2.073279554779359,Low
Tamil Nadu,Tiruvallur,2025-12-31,137.0,0.010782717161567512,0.007458632732477571,0.05839775037835445,0.0,1.785729512341729,Low
Tamil Nadu,Tiruvannamalai,2025-09-30,649.0,0.05310280309067599,0.01367495970787706,0.045417771421128746,0.0,3.374341544746541,Low
Tamil Nadu,Tiruvannamalai,2025-10-31,515.0,0.04207754409064134,0.010849020455983642,0.045417771421128746,0.0,2.86268270344782,Low
Tamil Nadu,Tiruvannamalai,2025-11-30,176.0,0.014400055438134506,0.004665573810929911,0.045417771421128746,0.0,1.600996991221203,Low
Tamil Nadu,Tiruvannamalai,2025-12-31,59.0,0.004781539101209244,0.00457633160348328,0.045417771421128746,0.0,1.2140252825580269,Low
Tamil Nadu,Tuticorin,2025-09-30,1.0,8.315720176016076e-05,0.01367495970787706,,0.0,,High
Tamil Nadu,Vellore,2025-06-30,510.0,0.041848861785800905,0.01367495970787706,0.04134237102637717,0.0,2.842675884656506,Low
Tamil Nadu,Vellore,2025-09-30,683.0,0.055618308443920864,0.018317745505138358,0.04134237102637717,0.0,3.509523395912837,Low
Tamil Nadu,Vellore,2025-10-31,581.0,0.04734416686878486,0.011630953604461047,0.04134237102637717,0.0,3.0113879353904642,Low
Tamil Nadu,Vellore,2025-11-30,217.0,0.017393714701500293,0.005100081280175292,0.04134237102637717,0.0,1.6500980405919372,Low
Tamil Nadu,Vellore,2025-12-31,86.0,0.006818890544333183,0.005412406256583076,0.04134237102637717,0.0,1.2349131987154476,Low
Tamil Nadu,Villupuram,2025-09-30,499.0,0.04055299539170506,0.01367495970787706,0.03918361516954308,0.0,2.7476661117559904,Low
Tamil Nadu,Villupuram,2025-10-31,515.0,0.04149544367832022,0.014113815825958912,0.03918361516954308,0.0,2.7963354461726433,Low
Tamil Nadu,Villupuram,2025-11-30,164.0,0.01309725927722532,0.004346657495993729,0.03918361516954308,0.0,1.4162291118797177,Low
Tamil Nadu,Villupuram,2025-12-31,39.0,0.003090675998752642,0.003242928318640915,0.03918361516954308,0.0,0.9883725513069902,Low
Tamil Nadu,Viluppuram,2025-09-30,372.0,0.03014448563805828,0.01367495970787706,0.028584979321784228,0.0,2.1193530046549425,Low
Tamil Nadu,Viluppuram,2025-10-31,375.0,0.03018606423893836,0.013785337330318009,0.028584979321784228,0.0,2.1237755892511694,Low
Tamil Nadu,Viluppuram,2025-11-30,127.0,0.01008974048023284,0.004623405987066127,0.028584979321784228,0.0,1.0908743553216513,Low
Tamil Nadu,Viluppuram,2025-12-31,30.0,0.0023561207165378882,0.003221242836068016,0.028584979321784228,0.0,0.7464754859989005,Low
Tamil Nadu,Virudhunagar,2025-09-30,446.0,0.03662381760853747,0.01367495970787706,0.030733873766584624,0.0,2.4215041723701183,Low
Tamil Nadu,Virudhunagar,2025-10-31,371.0,0.03007518796992481,0.0113733635448707,0.030733873766584624,0.0,2.1020190827504526,Low
Tamil Nadu,Virudhunagar,2025-11-30,113.0,0.009119573126364296,0.004156897990543158,0.030733873766584624,0.0,1.0833828501498433,Low
Tamil Nadu,Virudhunagar,2025-12-31,65.0,0.005225044177263434,0.007861087063907719,0.030733873766584624,0.0,1.0202064190199227,Low
Telangana,Adilabad,2025-09-30,363.0,0.02947922802397699,0.01367495970787706,0.025083008040868902,0.0,2.0227032744733844,Low
Telangana,Adilabad,2025-10-31,199.0,0.016104778074217802,0.0074913802865019564,0.025083008040868902,0.0,1.333135790948639,Low
Telangana,Adilabad,2025-11-30,90.0,0.00724853608676068,0.006178155964601268,0.025083008040868902,0.0,0.946055503402837,Low
Telangana,Adilabad,2025-12-31,8.0,0.0005959599459478188,0.0012047412081039321,0.025083008040868902,0.0,0.5556170888578892,Low
Telangana,Bhadradri Kothagudem,2025-07-31,639.0,0.052104916669554066,0.01367495970787706,0.04008439515788502,0.0,3.22775856263679,Low
Telangana,Bhadradri Kothagudem,2025-09-30,272.0,0.02189113336336232,0.005814138358827355,0.04008439515788502,0.0,1.8226866966628772,Low
Telangana,Bhadradri Kothagudem,2025-10-31,245.0,0.019403347077370844,0.012316341031655364,0.04008439515788502,0.0,1.8857303120439186,Low
Telangana,Bhadradri Kothagudem,2025-11-30,75.0,0.0059595994594781885,0.004177978968876122,0.04008439515788502,0.0,1.144521355758731,Low
Telangana,Bhadradri Kothagudem,2025-12-31,9.0,0.00072069574858806,0.0016305535471205779,0.04008439515788502,0.0,0.8712795717792373,Low
Telangana,Hanumakonda,2025-09-30,123.0,0.010075880946606146,0.01367495970787706,0.008565459365804662,0.0,0.9162184178772657,Low
Telangana,Hanumakonda,2025-10-31,73.0,0.005966529226291535,0.008111209633617783,0.008565459365804662,0.0,0.6127505972081992,Low
Telangana,Hanumakonda,2025-11-30,25.0,0.0020373514431239388,0.004675403423376575,0.008565459365804662,0.0,0.36968833062546513,Low
Telangana,Hanumakonda,2025-12-31,6.0,0.00047122414330757773,0.003272972569041915,0.008565459365804662,0.0,0.2719824672744442,Low
Telangana,Hyderabad,2025-04-30,306.0,0.025459963272235885,0.01367495970787706,0.3802478852679134,0.0,8.96523022894463,Low
Telangana,Hyderabad,2025-05-31,911.0,0.07405841793423651,0.04073551276513223,0.3802478852679134,0.0,11.585682241856036,Low
Telangana,Hyderabad,2025-06-30,1218.0,0.09566543085825162,0.01828731462673775,0.3802478852679134,0.0,11.888757805356779,Low
Telangana,Hyderabad,2025-07-31,7252.0,0.5826755829666331,0.08147980630252236,0.3802478852679134,1.0,47.94897618158666,Medium
Telangana,Hyderabad,2025-09-30,1298.0,0.10436228820900176,0.002437872402628336,0.3802478852679134,0.0,11.840396043784047,Low
Telangana,Hyderabad,2025-10-31,1317.0,0.10668376009147292,0.013875306147376964,0.3802478852679134,0.0,12.21919076270161,Low
Telangana,Hyderabad,2025-11-30,401.0,0.0323273621842625,0.004155497394032804,0.3802478852679134,0.0,9.001939627579588,Low
Telangana,Hyderabad,2025-12-31,176.0,0.0137763764249333,0.005995319642783519,0.3802478852679134,0.0,8.305895753425188,Low
Telangana,Jagitial,2025-09-30,168.0,0.01381795502581338,0.01367495970787706,0.012418923870270136,0.0,1.1429706711348644,Low
Telangana,Jagitial,2025-10-31,122.0,0.010020442812099371,0.009927376622143847,0.012418923870270136,0.0,0.8973806054429737,Low
Telangana,Jagitial,2025-11-30,26.0,0.002134368178510793,0.0029049989083928737,0.012418923870270136,0.0,0.4063781772556563,Low
Telangana,Jagitial,2025-12-31,10.0,0.0008315720176016077,0.0052522980569984,0.012418923870270136,0.0,0.41294880953442703,Low
Telangana,Jangaon,2025-09-30,12.0,0.0009701673538685423,0.01367495970787706,0.0009295196688925985,0.0,0.3992710802295202,Low
Telangana,Jangaon,2025-10-31,9.0,0.0007484148158414469,0.010253253412207605,0.0009295196688925985,0.0,0.3048583213167,Low
Telangana,Jangaon,2025-11-30,1.0,8.315720176016076e-05,0.001508892878830109,0.0009295196688925985,0.0,0.05963900341901113,Low
Telangana,Jangoan,2025-09-30,113.0,0.009188870794497764,0.01367495970787706,0.008730386745688623,0.0,0.8840365593906095,Low
Telangana,Jangoan,2025-10-31,88.0,0.007137659817747132,0.01064690103914303,0.008730386745688623,0.0,0.7262866536022335,Low
Telangana,Jangoan,2025-11-30,19.0,0.0015522677661896675,0.0029432445078228595,0.008730386745688623,0.0,0.31027955825693065,Low
Telangana,Jangoan,2025-12-31,2.0,0.00016631440352032152,0.0014288529654811147,0.008730386745688623,0.0,0.21698163519161323,Low
Telangana,Jayashankar Bhupalpally,2025-09-30,76.0,0.0060427566612383495,0.01367495970787706,0.006326170988264708,0.0,0.7101076789117546,Low
Telangana,Jayashankar Bhupalpally,2025-10-31,83.0,0.006624857073559474,0.0149355883431237,0.006326170988264708,0.0,0.7649074112857656,Low
Telangana,Jayashankar Bhupalpally,2025-11-30,21.0,0.0017185821697099893,0.0034510661979249534,0.006326170988264708,0.0,0.2815433615018176,Low
Telangana,Jayashankar Bhupalpally,2025-12-31,6.0,0.0004712241433075777,0.00389865600596433,0.006326170988264708,0.0,0.2428387856467055,Low
Telangana,Jogulamba Gadwal,2025-09-30,160.0,0.012944804407331693,0.01367495970787706,0.013930571762309909,0.0,1.1382776042363925,Low
Telangana,Jogulamba Gadwal,2025-10-31,195.0,0.01570285159904369,0.01666895271658783,0.013930571762309909,0.0,1.3234493171226416,Low
