state,district,date,total_enrolments,age_weighted_load,growth_rate,volatility,anomaly
Rajasthan,Churu,2025-10-31,691.0,779.5,-0.2577873254564984,692.5110623149434,0
Rajasthan,Churu,2025-11-30,181.0,203.4,-0.7380607814761215,692.5110623149434,0
Rajasthan,Churu,2025-12-31,88.0,93.8,-0.5138121546961326,692.5110623149434,0
Rajasthan,Dausa,2025-09-30,680.0,789.3,0.0,296.4051281607658,0
Rajasthan,Dausa,2025-10-31,440.0,498.8,-0.3529411764705882,296.4051281607658,0
Rajasthan,Dausa,2025-11-30,60.0,67.2,-0.8636363636363636,296.4051281607658,0
Rajasthan,Dausa,2025-12-31,92.0,100.2,0.5333333333333334,296.4051281607658,0
Rajasthan,Deeg,2025-10-31,5.0,5.4,0.0,0.0,0
Rajasthan,Deeg,2025-12-31,5.0,5.0,0.0,0.0,0
Rajasthan,Dhaulpur,2025-09-30,16.0,18.6,0.0,7.767453465154029,0
Rajasthan,Dhaulpur,2025-10-31,5.0,5.6,-0.6875,7.767453465154029,0
Rajasthan,Dhaulpur,2025-11-30,1.0,1.2,-0.8,7.767453465154029,0
Rajasthan,Dholpur,2025-04-30,1344.0,1558.3999999999999,0.0,477.2372226332169,0
Rajasthan,Dholpur,2025-07-31,727.0,826.9,-0.45907738095238093,477.2372226332169,0
Rajasthan,Dholpur,2025-09-30,792.0,915.0,0.08940852819807432,477.2372226332169,0
Rajasthan,Dholpur,2025-10-31,434.0,488.3,-0.452020202020202,477.2372226332169,0
Rajasthan,Dholpur,2025-11-30,62.0,70.2,-0.8571428571428572,477.2372226332169,0
Rajasthan,Dholpur,2025-12-31,134.0,145.7,1.161290322580645,477.2372226332169,0
Rajasthan,Dungarpur,2025-04-30,162.0,181.7,0.0,200.27031732136442,0
Rajasthan,Dungarpur,2025-09-30,525.0,588.0,2.240740740740741,200.27031732136442,0
Rajasthan,Dungarpur,2025-10-31,392.0,440.6,-0.2533333333333333,200.27031732136442,0
Rajasthan,Dungarpur,2025-11-30,120.0,133.2,-0.6938775510204082,200.27031732136442,0
Rajasthan,Dungarpur,2025-12-31,50.0,54.0,-0.5833333333333333,200.27031732136442,0
Rajasthan,Ganganagar,2025-09-30,539.0,622.6,0.0,231.91719068092675,0
Rajasthan,Ganganagar,2025-10-31,306.0,352.5,-0.4322820037105751,231.91719068092675,0
Rajasthan,Ganganagar,2025-11-30,32.0,36.2,-0.8954248366013072,231.91719068092675,0
Rajasthan,Ganganagar,2025-12-31,84.0,96.0,1.625,231.91719068092675,0
Rajasthan,Hanumangarh,2025-07-31,751.0,847.6999999999999,0.0,301.8620545878531,0
Rajasthan,Hanumangarh,2025-09-30,496.0,581.6,-0.3395472703062583,301.8620545878531,0
Rajasthan,Hanumangarh,2025-10-31,295.0,336.8,-0.405241935483871,301.8620545878531,0
Rajasthan,Hanumangarh,2025-11-30,49.0,56.6,-0.8338983050847457,301.8620545878531,0
Rajasthan,Hanumangarh,2025-12-31,48.0,54.4,-0.020408163265306145,301.8620545878531,0
Rajasthan,Jaipur,2025-04-30,3434.0,4035.2,0.0,1403.1003086702233,0
Rajasthan,Jaipur,2025-05-31,200.0,229.0,-0.94175888177053,1403.1003086702233,0
Rajasthan,Jaipur,2025-07-31,3438.0,3929.4,16.19,1403.1003086702233,1
Rajasthan,Jaipur,2025-09-30,2374.0,2746.4,-0.3094822571262362,1403.1003086702233,0
Rajasthan,Jaipur,2025-10-31,1457.0,1640.7,-0.3862679022746419,1403.1003086702233,0
Rajasthan,Jaipur,2025-11-30,449.0,511.8,-0.6918325326012353,1403.1003086702233,0
Rajasthan,Jaipur,2025-12-31,493.0,544.2,0.09799554565701563,1403.1003086702233,0
Rajasthan,Jaisalmer,2025-06-30,134.0,150.2,0.0,106.46830514289218,0
Rajasthan,Jaisalmer,2025-09-30,279.0,315.6,1.082089552238806,106.46830514289218,0
Rajasthan,Jaisalmer,2025-10-31,143.0,161.0,-0.48745519713261654,106.46830514289218,0
Rajasthan,Jaisalmer,2025-11-30,30.0,32.800000000000004,-0.7902097902097902,106.46830514289218,0
Rajasthan,Jaisalmer,2025-12-31,14.0,15.799999999999999,-0.5333333333333333,106.46830514289218,0
Rajasthan,Jalor,2025-04-30,1982.0,2281.2,0.0,787.7827746276254,0
Rajasthan,Jalor,2025-09-30,1040.0,1171.1,-0.47527749747729564,787.7827746276254,0
Rajasthan,Jalor,2025-10-31,609.0,672.5,-0.4144230769230769,787.7827746276254,0
Rajasthan,Jalor,2025-11-30,115.0,127.6,-0.8111658456486043,787.7827746276254,0
Rajasthan,Jalor,2025-12-31,73.0,76.6,-0.3652173913043478,787.7827746276254,0
Rajasthan,Jalore,2025-07-31,490.0,555.7,0.0,,0
Rajasthan,Jhalawar,2025-04-30,173.0,201.4,0.0,190.56704856821392,0
Rajasthan,Jhalawar,2025-09-30,526.0,608.1999999999999,2.040462427745665,190.56704856821392,0
Rajasthan,Jhalawar,2025-10-31,308.0,349.09999999999997,-0.4144486692015209,190.56704856821392,0
Rajasthan,Jhalawar,2025-11-30,134.0,149.9,-0.564935064935065,190.56704856821392,0
Rajasthan,Jhalawar,2025-12-31,32.0,35.0,-0.7611940298507462,190.56704856821392,0
Rajasthan,Jhunjhunu,2025-09-30,32.0,37.0,0.0,12.96148139681572,0
Rajasthan,Jhunjhunu,2025-10-31,20.0,23.0,-0.375,12.96148139681572,0
Rajasthan,Jhunjhunu,2025-11-30,2.0,2.2,-0.9,12.96148139681572,0
Rajasthan,Jhunjhunu,2025-12-31,10.0,11.799999999999999,4.0,12.96148139681572,0
Rajasthan,Jhunjhunun,2025-09-30,855.0,993.1,0.0,360.2762828719093,0
Rajasthan,Jhunjhunun,2025-10-31,556.0,641.7,-0.3497076023391813,360.2762828719093,0
Rajasthan,Jhunjhunun,2025-11-30,145.0,167.7,-0.7392086330935252,360.2762828719093,0
Rajasthan,Jhunjhunun,2025-12-31,94.0,104.5,-0.3517241379310345,360.2762828719093,0
Rajasthan,Jodhpur,2025-04-30,2276.0,2644.2999999999997,0.0,891.5565742004262,0
Rajasthan,Jodhpur,2025-05-31,800.0,926.5,-0.648506151142355,891.5565742004262,0
Rajasthan,Jodhpur,2025-06-30,751.0,868.5,-0.06125000000000003,891.5565742004262,0
Rajasthan,Jodhpur,2025-07-31,2616.0,2993.3999999999996,2.4833555259653797,891.5565742004262,1
Rajasthan,Jodhpur,2025-09-30,1387.0,1588.1,-0.46980122324159024,891.5565742004262,0
Rajasthan,Jodhpur,2025-10-31,916.0,1046.3,-0.3395818312905552,891.5565742004262,0
Rajasthan,Jodhpur,2025-11-30,198.0,221.0,-0.7838427947598253,891.5565742004262,0
Rajasthan,Jodhpur,2025-12-31,229.0,249.0,0.15656565656565657,891.5565742004262,0
Rajasthan,Karauli,2025-04-30,465.0,540.5999999999999,0.0,325.8793744112485,0
Rajasthan,Karauli,2025-07-31,946.0,1073.9,1.0344086021505374,325.8793744112485,0
Rajasthan,Karauli,2025-09-30,718.0,828.6,-0.241014799154334,325.8793744112485,0
Rajasthan,Karauli,2025-10-31,488.0,551.0,-0.32033426183844016,325.8793744112485,0
Rajasthan,Karauli,2025-11-30,155.0,173.6,-0.6823770491803278,325.8793744112485,0
Rajasthan,Karauli,2025-12-31,91.0,99.8,-0.41290322580645167,325.8793744112485,0
Rajasthan,Kota,2025-04-30,68.0,82.4,0.0,215.4722719980462,0
Rajasthan,Kota,2025-09-30,581.0,671.3,7.544117647058824,215.4722719980462,1
Rajasthan,Kota,2025-10-31,364.0,419.09999999999997,-0.37349397590361444,215.4722719980462,0
Rajasthan,Kota,2025-11-30,134.0,153.4,-0.6318681318681318,215.4722719980462,0
Rajasthan,Kota,2025-12-31,121.0,138.0,-0.09701492537313428,215.4722719980462,0
Rajasthan,Nagaur,2025-04-30,873.0,1001.6,0.0,561.916787603357,0
Rajasthan,Nagaur,2025-06-30,927.0,1042.8,0.061855670103092786,561.916787603357,0
Rajasthan,Nagaur,2025-07-31,1551.0,1735.5,0.6731391585760518,561.916787603357,0
Rajasthan,Nagaur,2025-09-30,1575.0,1822.1,0.015473887814313247,561.916787603357,0
Rajasthan,Nagaur,2025-10-31,845.0,962.8,-0.4634920634920635,561.916787603357,0
Rajasthan,Nagaur,2025-11-30,193.0,219.70000000000002,-0.7715976331360946,561.916787603357,0
Rajasthan,Nagaur,2025-12-31,183.0,201.9,-0.051813471502590636,561.916787603357,0
Rajasthan,Pali,2025-04-30,187.0,220.1,0.0,270.8824468288782,0
Rajasthan,Pali,2025-09-30,743.0,857.4,2.9732620320855614,270.8824468288782,0
Rajasthan,Pali,2025-10-31,493.0,561.0,-0.3364737550471063,270.8824468288782,0
Rajasthan,Pali,2025-11-30,146.0,166.8,-0.7038539553752535,270.8824468288782,0
Rajasthan,Pali,2025-12-31,124.0,136.5,-0.15068493150684936,270.8824468288782,0
Rajasthan,Pratapgarh,2025-09-30,372.0,424.6,0.0,152.87794695987603,0
Rajasthan,Pratapgarh,2025-10-31,118.0,136.0,-0.6827956989247312,152.87794695987603,0
Rajasthan,Pratapgarh,2025-11-30,96.0,110.2,-0.18644067796610164,152.87794695987603,0
Rajasthan,Pratapgarh,2025-12-31,20.0,21.599999999999998,-0.7916666666666666,152.87794695987603,0
Rajasthan,Rajsamand,2025-09-30,337.0,385.59999999999997,0.0,128.7219225048062,0
Rajasthan,Rajsamand,2025-10-31,217.0,244.8,-0.35608308605341243,128.7219225048062,0
Rajasthan,Rajsamand,2025-11-30,65.0,73.4,-0.7004608294930876,128.7219225048062,0
Rajasthan,Rajsamand,2025-12-31,77.0,83.2,0.18461538461538463,128.7219225048062,0
Rajasthan,Sawai Madhopur,2025-07-31,910.0,1033.6,0.0,355.6749920925001,0
Rajasthan,Sawai Madhopur,2025-09-30,617.0,711.1999999999999,-0.32197802197802194,355.6749920925001,0
Rajasthan,Sawai Madhopur,2025-10-31,426.0,483.3,-0.3095623987034035,355.6749920925001,0
Rajasthan,Sawai Madhopur,2025-11-30,81.0,93.0,-0.8098591549295775,355.6749920925001,0
Rajasthan,Sawai Madhopur,2025-12-31,85.0,94.8,0.04938271604938271,355.6749920925001,0
Rajasthan,Sikar,2025-03-31,94.0,110.69999999999999,0.0,426.7436500489994,0
Rajasthan,Sikar,2025-04-30,335.0,396.2,2.5638297872340425,426.7436500489994,0
Rajasthan,Sikar,2025-07-31,650.0,747.6999999999999,0.9402985074626866,426.7436500489994,0
Rajasthan,Sikar,2025-09-30,1296.0,1505.1,0.9938461538461538,426.7436500489994,0
Rajasthan,Sikar,2025-10-31,674.0,767.8,-0.4799382716049383,426.7436500489994,0
Rajasthan,Sikar,2025-11-30,147.0,169.0,-0.7818991097922848,426.7436500489994,0
Rajasthan,Sikar,2025-12-31,198.0,215.9,0.346938775510204,426.7436500489994,0
Rajasthan,Sirohi,2025-04-30,626.0,729.3,0.0,838.4557126902155,0
Rajasthan,Sirohi,2025-05-31,557.0,611.2,-0.110223642172524,838.4557126902155,0
Rajasthan,Sirohi,2025-06-30,533.0,590.2,-0.04308797127468578,838.4557126902155,0
Rajasthan,Sirohi,2025-07-31,2717.0,2987.8,4.097560975609756,838.4557126902155,1
Rajasthan,Sirohi,2025-09-30,426.0,481.4,-0.8432094221567905,838.4557126902155,0
Rajasthan,Sirohi,2025-10-31,352.0,398.9,-0.17370892018779338,838.4557126902155,0
Rajasthan,Sirohi,2025-11-30,74.0,82.2,-0.7897727272727273,838.4557126902155,0
Rajasthan,Sirohi,2025-12-31,240.0,258.4,2.2432432432432434,838.4557126902155,0
Rajasthan,Tonk,2025-07-31,986.0,1122.5,0.0,381.6827216419418,0
Rajasthan,Tonk,2025-09-30,516.0,600.4,-0.4766734279918864,381.6827216419418,0
Rajasthan,Tonk,2025-10-31,212.0,240.4,-0.5891472868217054,381.6827216419418,0
Rajasthan,Tonk,2025-11-30,73.0,83.2,-0.6556603773584906,381.6827216419418,0
Rajasthan,Tonk,2025-12-31,107.0,119.8,0.46575342465753433,381.6827216419418,0
Rajasthan,Udaipur,2025-04-30,132.0,153.5,0.0,429.1104364457554,0
Rajasthan,Udaipur,2025-07-31,855.0,967.6999999999999,5.4772727272727275,429.1104364457554,1
Rajasthan,Udaipur,2025-09-30,1152.0,1296.0,0.34736842105263155,429.1104364457554,0
Rajasthan,Udaipur,2025-10-31,820.0,912.0,-0.2881944444444444,429.1104364457554,0
Rajasthan,Udaipur,2025-11-30,225.0,253.2,-0.725609756097561,429.1104364457554,0
Rajasthan,Udaipur,2025-12-31,213.0,223.1,-0.053333333333333344,429.1104364457554,0
Sikkim,East,2025-09-30,46.0,50.4,0.0,21.22105872319601,0
Sikkim,East,2025-10-31,16.0,18.6,-0.6521739130434783,21.22105872319601,0
Sikkim,East,2025-11-30,5.0,5.6000000000000005,-0.6875,21.22105872319601,0
Sikkim,East Sikkim,2025-09-30,52.0,60.2,0.0,22.3308456325923,0
Sikkim,East Sikkim,2025-10-31,18.0,19.8,-0.6538461538461539,22.3308456325923,0
Sikkim,East Sikkim,2025-11-30,8.0,8.8,-0.5555555555555556,22.3308456325923,0
Sikkim,East Sikkim,2025-12-31,2.0,2.5,-0.75,22.3308456325923,0
Sikkim,Namchi,2025-09-30,3.0,4.5,0.0,,0
Sikkim,North,2025-09-30,2.0,2.4,0.0,,0
Sikkim,North Sikkim,2025-09-30,4.0,4.8,0.0,4.163331998932265,0
Sikkim,North Sikkim,2025-10-31,10.0,10.8,1.5,4.163331998932265,0
Sikkim,North Sikkim,2025-11-30,2.0,2.4,-0.8,4.163331998932265,0
Sikkim,South,2025-09-30,25.0,27.0,0.0,11.718930554164631,0
Sikkim,South,2025-10-31,7.0,7.4,-0.72,11.718930554164631,0
Sikkim,South,2025-11-30,3.0,3.0,-0.5714285714285714,11.718930554164631,0
Sikkim,South Sikkim,2025-04-30,49.0,57.5,0.0,108.3166653844181,0
Sikkim,South Sikkim,2025-07-31,260.0,286.5,4.3061224489795915,108.3166653844181,0
Sikkim,South Sikkim,2025-09-30,26.0,28.4,-0.9,108.3166653844181,0
Sikkim,South Sikkim,2025-10-31,7.0,8.3,-0.7307692307692308,108.3166653844181,0
Sikkim,South Sikkim,2025-11-30,3.0,3.4,-0.5714285714285714,108.3166653844181,0
Sikkim,West,2025-09-30,34.0,37.9,0.0,13.916417163432069,0
Sikkim,West,2025-10-31,15.0,17.1,-0.5588235294117647,13.916417163432069,0
Sikkim,West,2025-11-30,5.0,5.2,-0.6666666666666667,13.916417163432069,0
Sikkim,West,2025-12-31,4.0,4.4,-0.19999999999999996,13.916417163432069,0
Sikkim,West Sikkim,2025-04-30,127.0,142.4,0.0,72.41477749741415,0
Sikkim,West Sikkim,2025-07-31,171.0,188.1,0.3464566929133859,72.41477749741415,0
Sikkim,West Sikkim,2025-09-30,33.0,39.0,-0.8070175438596492,72.41477749741415,0
Sikkim,West Sikkim,2025-10-31,17.0,18.6,-0.48484848484848486,72.41477749741415,0
Sikkim,West Sikkim,2025-11-30,2.0,2.2,-0.8823529411764706,72.41477749741415,0
Sikkim,West Sikkim,2025-12-31,1.0,1.2,-0.5,72.41477749741415,0
Tamil Nadu,Ariyalur,2025-09-30,166.0,195.2,0.0,101.32785072887579,0
Tamil Nadu,Ariyalur,2025-10-31,243.0,281.4,0.463855421686747,101.32785072887579,0
Tamil Nadu,Ariyalur,2025-11-30,57.0,63.2,-0.7654320987654322,101.32785072887579,0
Tamil Nadu,Ariyalur,2025-12-31,22.0,25.400000000000002,-0.6140350877192983,101.32785072887579,0
Tamil Nadu,Chengalpattu,2025-07-31,226.0,266.6,0.0,87.57967800808586,0
Tamil Nadu,Chengalpattu,2025-09-30,81.0,94.0,-0.6415929203539823,87.57967800808586,0
Tamil Nadu,Chengalpattu,2025-10-31,61.0,69.8,-0.24691358024691357,87.57967800808586,0
Tamil Nadu,Chengalpattu,2025-11-30,17.0,19.2,-0.7213114754098361,87.57967800808586,0
Tamil Nadu,Chengalpattu,2025-12-31,9.0,10.0,-0.47058823529411764,87.57967800808586,0
Tamil Nadu,Chennai,2025-07-31,400.0,462.69999999999993,0.0,289.71192588500736,0
Tamil Nadu,Chennai,2025-09-30,784.0,905.8,0.96,289.71192588500736,0
Tamil Nadu,Chennai,2025-10-31,675.0,782.1,-0.139030612244898,289.71192588500736,0
Tamil Nadu,Chennai,2025-11-30,286.0,326.6,-0.5762962962962963,289.71192588500736,0
Tamil Nadu,Chennai,2025-12-31,70.0,80.39999999999999,-0.7552447552447552,289.71192588500736,0
Tamil Nadu,Coimbatore,2025-05-31,89.0,106.3,0.0,319.57158822398463,0
Tamil Nadu,Coimbatore,2025-09-30,651.0,758.6999999999999,6.314606741573034,319.57158822398463,1
Tamil Nadu,Coimbatore,2025-10-31,735.0,854.0,0.12903225806451624,319.57158822398463,0
Tamil Nadu,Coimbatore,2025-11-30,179.0,207.2,-0.7564625850340136,319.57158822398463,0
Tamil Nadu,Coimbatore,2025-12-31,81.0,89.6,-0.547486033519553,319.57158822398463,0
Tamil Nadu,Cuddalore,2025-05-31,141.0,170.0,0.0,294.199252208431,0
Tamil Nadu,Cuddalore,2025-09-30,726.0,851.6,4.148936170212766,294.199252208431,0
Tamil Nadu,Cuddalore,2025-10-31,634.0,742.6,-0.1267217630853994,294.199252208431,0
Tamil Nadu,Cuddalore,2025-11-30,260.0,303.0,-0.5899053627760252,294.199252208431,0
Tamil Nadu,Cuddalore,2025-12-31,78.0,89.39999999999999,-0.7,294.199252208431,0
Tamil Nadu,Dharmapuri,2025-09-30,391.0,457.4,0.0,213.44320087554908,0
Tamil Nadu,Dharmapuri,2025-10-31,538.0,630.0,0.3759590792838874,213.44320087554908,0
Tamil Nadu,Dharmapuri,2025-11-30,178.0,208.4,-0.6691449814126393,213.44320087554908,0
Tamil Nadu,Dharmapuri,2025-12-31,61.0,70.7,-0.6573033707865168,213.44320087554908,0
Tamil Nadu,Dindigul,2025-09-30,560.0,647.0,0.0,256.20499604808646,0
Tamil Nadu,Dindigul,2025-10-31,468.0,538.0,-0.16428571428571426,256.20499604808646,0
Tamil Nadu,Dindigul,2025-11-30,132.0,151.6,-0.717948717948718,256.20499604808646,0
Tamil Nadu,Dindigul,2025-12-31,30.0,34.0,-0.7727272727272727,256.20499604808646,0
Tamil Nadu,Erode,2025-09-30,461.0,539.8,0.0,212.9184116040696,0
Tamil Nadu,Erode,2025-10-31,518.0,599.4,0.12364425162689807,212.9184116040696,0
Tamil Nadu,Erode,2025-11-30,176.0,202.4,-0.6602316602316602,212.9184116040696,0
Tamil Nadu,Erode,2025-12-31,82.0,93.6,-0.5340909090909092,212.9184116040696,0
Tamil Nadu,Kallakurichi,2025-06-30,243.0,287.5,0.0,95.80448841259997,0
Tamil Nadu,Kallakurichi,2025-09-30,47.0,55.199999999999996,-0.8065843621399177,95.80448841259997,0
Tamil Nadu,Kallakurichi,2025-10-31,68.0,79.6,0.44680851063829796,95.80448841259997,0
Tamil Nadu,Kallakurichi,2025-11-30,21.0,24.3,-0.6911764705882353,95.80448841259997,0
Tamil Nadu,Kallakurichi,2025-12-31,6.0,7.3,-0.7142857142857143,95.80448841259997,0
Tamil Nadu,Kancheepuram,2025-04-30,328.0,385.79999999999995,0.0,373.68930945372256,0
Tamil Nadu,Kancheepuram,2025-09-30,1037.0,1194.6,2.1615853658536586,373.68930945372256,0
Tamil Nadu,Kancheepuram,2025-10-31,803.0,913.0,-0.22565091610414656,373.68930945372256,0
Tamil Nadu,Kancheepuram,2025-11-30,368.0,415.2,-0.5417185554171855,373.68930945372256,0
Tamil Nadu,Kancheepuram,2025-12-31,130.0,145.2,-0.6467391304347826,373.68930945372256,0
Tamil Nadu,Kanchipuram,2025-03-31,34.0,41.4,0.0,224.15284963613556,0
Tamil Nadu,Kanchipuram,2025-06-30,351.0,409.3,9.323529411764707,224.15284963613556,1
Tamil Nadu,Kanniyakumari,2025-09-30,172.0,204.2,0.0,71.37401487936629,0
Tamil Nadu,Kanniyakumari,2025-10-31,154.0,183.0,-0.10465116279069764,71.37401487936629,0
Tamil Nadu,Kanniyakumari,2025-11-30,64.0,75.8,-0.5844155844155844,71.37401487936629,0
Tamil Nadu,Kanniyakumari,2025-12-31,23.0,27.2,-0.640625,71.37401487936629,0
Tamil Nadu,Kanyakumari,2025-09-30,165.0,196.5,0.0,65.7419196555744,0
Tamil Nadu,Kanyakumari,2025-10-31,141.0,167.2,-0.1454545454545455,65.7419196555744,0
Tamil Nadu,Kanyakumari,2025-11-30,60.0,71.89999999999999,-0.574468085106383,65.7419196555744,0
Tamil Nadu,Kanyakumari,2025-12-31,26.0,31.0,-0.5666666666666667,65.7419196555744,0
Tamil Nadu,Karur,2025-09-30,403.0,471.6,0.0,167.89778636618968,0
Tamil Nadu,Karur,2025-10-31,291.0,339.2,-0.2779156327543424,167.89778636618968,0
Tamil Nadu,Karur,2025-11-30,98.0,114.2,-0.6632302405498282,167.89778636618968,0
Tamil Nadu,Karur,2025-12-31,42.0,48.0,-0.5714285714285714,167.89778636618968,0
Tamil Nadu,Krishnagiri,2025-09-30,362.0,423.8,0.0,152.63764280150556,0
Tamil Nadu,Krishnagiri,2025-10-31,323.0,375.59999999999997,-0.10773480662983426,152.63764280150556,0
Tamil Nadu,Krishnagiri,2025-11-30,118.0,136.79999999999998,-0.6346749226006192,152.63764280150556,0
Tamil Nadu,Krishnagiri,2025-12-31,50.0,56.0,-0.576271186440678,152.63764280150556,0
Tamil Nadu,Madurai,2025-04-30,115.0,139.3,0.0,404.1013074300387,0
Tamil Nadu,Madurai,2025-06-30,88.0,106.39999999999999,-0.23478260869565215,404.1013074300387,0
Tamil Nadu,Madurai,2025-09-30,996.0,1176.8,10.318181818181818,404.1013074300387,1
Tamil Nadu,Madurai,2025-10-31,772.0,908.3,-0.22489959839357432,404.1013074300387,0
Tamil Nadu,Madurai,2025-11-30,247.0,288.8,-0.6800518134715026,404.1013074300387,0
Tamil Nadu,Madurai,2025-12-31,48.0,55.4,-0.8056680161943319,404.1013074300387,0
Tamil Nadu,Mayiladuthurai,2025-09-30,46.0,53.4,0.0,17.672954855748753,0
Tamil Nadu,Mayiladuthurai,2025-10-31,43.0,50.8,-0.06521739130434778,17.672954855748753,0
Tamil Nadu,Mayiladuthurai,2025-11-30,14.0,16.0,-0.6744186046511628,17.672954855748753,0
Tamil Nadu,Nagapattinam,2025-09-30,378.0,438.0,0.0,156.74262343089705,0
Tamil Nadu,Nagapattinam,2025-10-31,302.0,349.4,-0.20105820105820105,156.74262343089705,0
Tamil Nadu,Nagapattinam,2025-11-30,150.0,172.8,-0.5033112582781457,156.74262343089705,0
Tamil Nadu,Nagapattinam,2025-12-31,27.0,30.8,-0.8200000000000001,156.74262343089705,0
Tamil Nadu,Namakkal,2025-09-30,501.0,594.5999999999999,0.0,214.36573109213762,0
Tamil Nadu,Namakkal,2025-10-31,384.0,449.8,-0.23353293413173648,214.36573109213762,0
Tamil Nadu,Namakkal,2025-11-30,154.0,180.79999999999998,-0.5989583333333333,214.36573109213762,0
Tamil Nadu,Namakkal,2025-12-31,29.0,32.4,-0.8116883116883117,214.36573109213762,0
Tamil Nadu,Perambalur,2025-09-30,162.0,191.39999999999998,0.0,78.23255929172542,0
Tamil Nadu,Perambalur,2025-10-31,153.0,180.2,-0.05555555555555558,78.23255929172542,0
Tamil Nadu,Perambalur,2025-11-30,37.0,43.4,-0.7581699346405228,78.23255929172542,0
Tamil Nadu,Perambalur,2025-12-31,10.0,11.6,-0.7297297297297297,78.23255929172542,0
Tamil Nadu,Pudukkottai,2025-05-31,190.0,225.1,0.0,215.23196788581384,0
Tamil Nadu,Pudukkottai,2025-09-30,546.0,634.7,1.8736842105263158,215.23196788581384,0
Tamil Nadu,Pudukkottai,2025-10-31,484.0,558.1999999999999,-0.1135531135531136,215.23196788581384,0
Tamil Nadu,Pudukkottai,2025-11-30,222.0,256.2,-0.5413223140495868,215.23196788581384,0
Tamil Nadu,Pudukkottai,2025-12-31,30.0,33.2,-0.8648648648648649,215.23196788581384,0
Tamil Nadu,Ramanathapuram,2025-06-30,152.0,181.4,0.0,110.91753693623025,0
Tamil Nadu,Ramanathapuram,2025-09-30,254.0,299.59999999999997,0.6710526315789473,110.91753693623025,0
Tamil Nadu,Ramanathapuram,2025-10-31,333.0,384.0,0.311023622047244,110.91753693623025,0
Tamil Nadu,Ramanathapuram,2025-11-30,153.0,178.0,-0.5405405405405406,110.91753693623025,0
Tamil Nadu,Ramanathapuram,2025-12-31,42.0,48.2,-0.7254901960784313,110.91753693623025,0
Tamil Nadu,Ranipet,2025-09-30,11.0,12.4,0.0,3.5118845842842465,0
Tamil Nadu,Ranipet,2025-10-31,8.0,9.6,-0.2727272727272727,3.5118845842842465,0
Tamil Nadu,Ranipet,2025-11-30,4.0,4.6,-0.5,3.5118845842842465,0
Tamil Nadu,Salem,2025-06-30,494.0,593.0,0.0,282.57972326407287,0
Tamil Nadu,Salem,2025-09-30,676.0,788.8,0.368421052631579,282.57972326407287,0
Tamil Nadu,Salem,2025-10-31,745.0,869.6999999999999,0.10207100591715967,282.57972326407287,0
Tamil Nadu,Salem,2025-11-30,263.0,307.8,-0.6469798657718121,282.57972326407287,0
Tamil Nadu,Salem,2025-12-31,70.0,78.5,-0.7338403041825095,282.57972326407287,0
Tamil Nadu,Sivaganga,2025-06-30,93.0,112.0,0.0,127.63737697085442,0
Tamil Nadu,Sivaganga,2025-09-30,310.0,365.0,2.3333333333333335,127.63737697085442,0
Tamil Nadu,Sivaganga,2025-10-31,320.0,374.59999999999997,0.032258064516129004,127.63737697085442,0
Tamil Nadu,Sivaganga,2025-11-30,113.0,129.5,-0.646875,127.63737697085442,0
Tamil Nadu,Sivaganga,2025-12-31,51.0,58.4,-0.5486725663716814,127.63737697085442,0
Tamil Nadu,Tenkasi,2025-09-30,89.0,105.0,0.0,39.88629672790728,0
Tamil Nadu,Tenkasi,2025-10-31,91.0,107.0,0.022471910112359605,39.88629672790728,0
Tamil Nadu,Tenkasi,2025-11-30,40.0,47.599999999999994,-0.5604395604395604,39.88629672790728,0
Tamil Nadu,Tenkasi,2025-12-31,9.0,10.2,-0.775,39.88629672790728,0
Tamil Nadu,Thanjavur,2025-04-30,56.0,68.5,0.0,237.37207080867793,0
Tamil Nadu,Thanjavur,2025-09-30,565.0,655.5,9.089285714285714,237.37207080867793,1
Tamil Nadu,Thanjavur,2025-10-31,511.0,592.6,-0.09557522123893802,237.37207080867793,0
Tamil Nadu,Thanjavur,2025-11-30,197.0,229.79999999999998,-0.614481409001957,237.37207080867793,0
Tamil Nadu,Thanjavur,2025-12-31,96.0,104.4,-0.5126903553299492,237.37207080867793,0
Tamil Nadu,The Nilgiris,2025-09-30,89.0,103.8,0.0,52.009614495783374,0
Tamil Nadu,The Nilgiris,2025-10-31,137.0,156.6,0.5393258426966292,52.009614495783374,0
Tamil Nadu,The Nilgiris,2025-11-30,53.0,60.2,-0.6131386861313868,52.009614495783374,0
Tamil Nadu,The Nilgiris,2025-12-31,15.0,17.6,-0.7169811320754718,52.009614495783374,0
Tamil Nadu,Theni,2025-09-30,259.0,302.4,0.0,117.83427628099842,0
Tamil Nadu,Theni,2025-10-31,271.0,315.4,0.04633204633204624,117.83427628099842,0
Tamil Nadu,Theni,2025-11-30,117.0,134.8,-0.5682656826568266,117.83427628099842,0
Tamil Nadu,Theni,2025-12-31,26.0,29.4,-0.7777777777777778,117.83427628099842,0
Tamil Nadu,Thiruvallur,2025-07-31,346.0,403.2,0.0,150.9012922409878,0
Tamil Nadu,Thiruvallur,2025-09-30,10.0,11.799999999999999,-0.9710982658959537,150.9012922409878,0
Tamil Nadu,Thiruvallur,2025-10-31,16.0,18.2,0.6000000000000001,150.9012922409878,0
